file,type,len,dist,pred_tok,true_tok,pred_alt,true_alt,flip
tests\corpus\anvil_bench.exe,1,4,8991,25.7142,2.49557,34.9659,32.298,0
tests\corpus\anvil_bench.exe,1,4,514,24.9715,2.12057,33.7823,31.3794,0
tests\corpus\anvil_bench.exe,1,4,2144,25.342,2.24557,33.7797,31.0921,0
tests\corpus\anvil_bench.exe,1,4,265,24.8,1.99557,34.7361,32.003,0
tests\corpus\anvil_bench.exe,1,5,1290,25.2102,2.49557,43.1841,39.6871,0
tests\corpus\anvil_bench.exe,1,5,210,24.7398,1.99557,44.455,40.8866,0
tests\corpus\anvil_bench.exe,1,4,6344,25.6237,3.37057,34.6802,32.2804,0
tests\corpus\anvil_bench.exe,1,4,1000,25.1441,2.12057,33.4721,31.2488,0
tests\corpus\anvil_bench.exe,1,4,10788,25.7615,2.49557,32.6283,30.1873,0
tests\corpus\anvil_bench.exe,1,5,1002,25.1446,2.24557,40.9474,37.4651,0
tests\corpus\anvil_bench.exe,1,5,5659,25.594,2.62057,41.6008,38.3714,0
tests\corpus\anvil_bench.exe,1,4,1248,25.2016,3.12057,31.8998,30.5957,0
tests\corpus\anvil_bench.exe,1,5,1218,25.1953,2.37057,42.5813,38.5737,0
tests\corpus\anvil_bench.exe,1,4,1514,25.2517,2.24557,34.89,32.6846,0
tests\corpus\anvil_bench.exe,1,5,722,25.0596,2.37057,41.405,38.096,0
tests\corpus\anvil_bench.exe,1,4,174,24.6912,1.87057,34.8751,33.7285,0
tests\corpus\anvil_bench.exe,1,6,1554,25.2585,2.49557,50.2328,44.4054,0
tests\corpus\anvil_bench.exe,1,5,3858,25.4945,3.49557,41.7156,37.5524,0
tests\corpus\anvil_bench.exe,1,4,450,24.9371,1.99557,35.1124,32.4,0
tests\corpus\anvil_bench.exe,1,4,26,18.9559,1.34739,33.4029,31.0175,0
tests\corpus\anvil_bench.exe,1,5,1506,25.2503,2.37057,42.138,38.6258,0
tests\corpus\anvil_bench.exe,1,5,1670,25.2772,2.37057,43.5788,39.8186,0
tests\corpus\anvil_bench.exe,1,4,6047,25.6112,2.37057,36.0226,33.9634,0
tests\corpus\anvil_bench.exe,1,5,1548,25.2575,2.37057,42.0697,37.9576,0
tests\corpus\anvil_bench.exe,1,5,1511,25.2512,3.37057,41.4374,37.3978,0
tests\corpus\anvil_bench.exe,1,4,130,24.616,1.87057,35.4448,33.3503,0
tests\corpus\anvil_bench.exe,1,4,6101,25.6135,2.37057,34.3304,31.6207,0
tests\corpus\anvil_bench.exe,1,5,3977,25.5024,2.37057,41.2221,38.7982,0
tests\corpus\anvil_bench.exe,1,4,1963,25.3191,2.24557,33.0889,30.4314,0
tests\corpus\anvil_bench.exe,1,4,5559,25.5894,2.37057,34.489,32.7357,0
tests\corpus\anvil_bench.exe,1,4,7968,25.6828,2.49557,34.6632,33.0846,0
tests\corpus\anvil_bench.exe,1,5,6576,25.633,3.49557,41.5623,37.8493,0
tests\corpus\anvil_bench.exe,1,5,10206,25.7471,2.74557,42.2958,38.5379,0
tests\corpus\anvil_bench.exe,1,4,1056,25.1582,2.12057,35.0552,32.829,0
tests\corpus\anvil_bench.exe,1,4,7964,25.6827,2.62057,36.3788,35.1751,0
tests\corpus\anvil_bench.exe,1,5,25683,31.2367,3.14375,43.1617,41.3844,0
tests\corpus\anvil_bench.exe,1,4,4946,25.559,2.37057,32.9459,30.6371,0
tests\corpus\anvil_bench.exe,1,5,6808,25.642,2.62057,41.6037,37.752,0
tests\corpus\anvil_bench.exe,1,4,1944,25.3166,3.24557,32.9855,30.7017,0
tests\corpus\anvil_bench.exe,1,4,6057,25.6116,2.37057,32.4005,29.8424,0
tests\corpus\anvil_bench.exe,1,4,510,24.9695,1.99557,33.4025,31.1026,0
tests\corpus\anvil_bench.exe,1,5,1434,25.2376,2.37057,42.6328,39.0195,0
tests\corpus\anvil_bench.exe,1,5,3155,25.4423,2.49557,44.6327,40.2025,0
tests\corpus\anvil_bench.exe,1,5,102,19.3036,1.72239,42.2192,38.026,0
tests\corpus\anvil_bench.exe,1,4,1145,25.1792,3.24557,32.0252,29.2607,0
tests\corpus\anvil_bench.exe,1,5,1356,25.2231,2.37057,42.5098,39.1863,0
tests\corpus\anvil_bench.exe,1,4,4491,25.534,2.37057,31.6097,30.6724,0
tests\corpus\anvil_bench.exe,1,6,6167,25.6163,2.74557,50.9314,45.5082,0
tests\corpus\anvil_bench.exe,1,5,792,25.0836,2.24557,40.8352,37.2634,0
tests\corpus\anvil_bench.exe,1,5,4565,25.5382,2.49557,42.4445,39.7807,0
tests\corpus\anvil_bench.exe,1,4,3251,25.4501,2.37057,34.4647,32.0082,0
tests\corpus\anvil_bench.exe,1,5,4813,25.5519,2.49557,43.2615,38.8929,0
tests\corpus\anvil_bench.exe,1,4,5604,25.5914,2.37057,34.8628,32.3055,0
tests\corpus\anvil_bench.exe,1,4,848,25.1013,1.99557,33.1383,31.0065,0
tests\corpus\anvil_bench.exe,1,5,1062,25.1597,2.37057,40.454,38.7348,0
tests\corpus\anvil_bench.exe,1,5,380,24.8933,2.12057,42.7825,38.5055,0
tests\corpus\anvil_bench.exe,1,5,709,25.0549,2.49557,42.9085,39.5931,0
tests\corpus\anvil_bench.exe,1,5,5200,25.572,2.37057,41.0318,37.3621,0
tests\corpus\anvil_bench.exe,1,5,1134,25.1767,2.37057,41.2076,37.4787,0
tests\corpus\anvil_bench.exe,1,4,4533,25.5364,2.37057,33.4122,30.9178,0
tests\corpus\anvil_bench.exe,1,4,5567,25.5897,2.37057,34.6786,32.9238,0
tests\corpus\anvil_bench.exe,1,4,8568,25.7017,2.49557,35.1037,32.1773,0
tests\corpus\anvil_bench.exe,1,4,552,24.99,2.12057,33.3208,31.0714,0
tests\corpus\anvil_bench.exe,1,4,6152,25.6157,2.49557,33.7471,31.18,0
tests\corpus\anvil_bench.exe,1,5,10246,25.7481,2.62057,47.3624,45.5254,0
tests\corpus\anvil_bench.exe,1,5,6774,25.6407,2.62057,44.0471,40.1492,0
tests\corpus\anvil_bench.exe,1,5,5595,25.591,3.49557,42.2847,38.2645,0
tests\corpus\anvil_bench.exe,1,4,2583,25.3904,2.37057,32.7914,29.8656,0
tests\corpus\anvil_bench.exe,1,5,214,24.7447,2.12057,40.1799,36.3913,0
tests\corpus\anvil_bench.exe,1,4,3324,25.4558,2.37057,32.4235,29.8121,0
tests\corpus\anvil_bench.exe,1,4,4589,25.5396,2.37057,35.2667,33.9485,0
tests\corpus\anvil_bench.exe,1,4,2515,25.3834,2.37057,34.1783,31.4217,0
tests\corpus\anvil_bench.exe,1,4,5486,25.5859,2.37057,34.0889,31.5556,0
tests\corpus\anvil_bench.exe,1,4,6658,25.6362,2.49557,34.0988,31.6016,0
tests\corpus\anvil_bench.exe,1,4,8776,25.7079,2.62057,33.5542,31.1401,0
tests\corpus\anvil_bench.exe,1,4,10150,25.7457,2.49557,33.0889,30.4314,0
tests\corpus\anvil_bench.exe,1,4,1518,25.2524,2.24557,34.3971,32.2946,0
tests\corpus\anvil_bench.exe,1,5,576,25.001,2.12057,43.3486,40.4985,0
tests\corpus\anvil_bench.exe,1,5,6144,25.6153,2.37057,41.5332,37.4522,0
tests\corpus\anvil_bench.exe,1,4,1182,25.1875,2.24557,34.3074,31.5677,0
tests\corpus\anvil_bench.exe,1,5,1806,25.2975,2.24557,41.5526,37.9124,0
tests\corpus\anvil_bench.exe,1,4,2256,25.3552,2.12057,34.3204,31.7451,0
tests\corpus\anvil_bench.exe,1,4,4113,25.5111,2.37057,33.1337,30.7304,0
tests\corpus\anvil_bench.exe,1,4,10750,25.7606,2.62057,33.5542,31.1401,0
tests\corpus\anvil_bench.exe,1,5,4369,25.5268,3.49557,46.6506,44.868,0
tests\corpus\anvil_bench.exe,1,4,1459,25.2421,2.24557,33.0935,32.1055,0
tests\corpus\anvil_bench.exe,1,5,5506,25.5869,2.49557,41.5927,38.2387,0
tests\corpus\anvil_bench.exe,1,5,1416,25.2344,2.37057,40.062,36.0491,0
tests\corpus\anvil_bench.exe,1,4,10478,25.7539,2.74557,35.1129,34.395,0
tests\corpus\anvil_bench.exe,1,5,10906,25.7643,2.49557,42.0763,38.2317,0
tests\corpus\anvil_bench.exe,1,5,522,24.9755,3.37057,41.1422,37.3543,0
tests\corpus\anvil_bench.exe,1,4,9870,25.7384,2.62057,32.7928,31.4457,0
tests\corpus\anvil_bench.exe,1,4,160,24.6696,1.74557,32.4235,29.8121,0
tests\corpus\anvil_bench.exe,1,4,1230,25.1978,2.24557,34.8629,32.3369,0
tests\corpus\anvil_bench.exe,1,5,954,25.1319,2.24557,40.4603,36.7148,0
tests\corpus\anvil_bench.exe,1,5,9574,25.7305,2.74557,41.2558,37.6731,0
tests\corpus\anvil_bench.exe,1,6,5519,25.5875,2.62057,50.5858,44.5104,0
tests\corpus\anvil_bench.exe,1,4,3728,25.4856,3.24557,35.4448,35.4623,0
tests\corpus\anvil_bench.exe,1,4,1742,25.2881,2.24557,32.0327,29.9031,0
tests\corpus\anvil_bench.exe,1,5,7261,25.6587,2.62057,41.8123,38.6743,0
tests\corpus\anvil_bench.exe,1,4,10980,25.7661,2.37057,33.6797,31.5322,0
tests\corpus\anvil_bench.exe,1,4,11266,25.7728,2.74557,36.1938,33.9235,0
tests\corpus\anvil_bench.exe,1,5,3459,25.4662,2.49557,39.9743,37.3023,0
tests\corpus\anvil_bench.exe,1,4,5554,25.5891,2.37057,33.5224,30.8526,0
tests\corpus\anvil_bench.exe,1,4,8602,25.7027,2.62057,33.3347,30.8339,0
tests\corpus\anvil_bench.exe,1,4,2598,25.3919,2.37057,34.0104,31.1493,0
tests\corpus\anvil_bench.exe,1,4,311,24.8414,1.99557,33.4122,30.9178,0
tests\corpus\anvil_bench.exe,1,4,2821,25.4133,2.37057,34.3168,31.5037,0
tests\corpus\anvil_bench.exe,1,5,1890,25.3093,3.24557,40.7998,37.3274,0
tests\corpus\anvil_bench.exe,1,4,1629,25.2707,2.24557,33.3015,30.9281,0
tests\corpus\anvil_bench.exe,1,5,7078,25.6521,2.62057,42.8877,38.6841,0
tests\corpus\anvil_bench.exe,1,5,4504,25.5347,2.49557,41.7156,37.5524,0
tests\corpus\anvil_bench.exe,1,4,4631,25.5419,2.49557,37.1268,39.1748,0
tests\corpus\anvil_bench.exe,1,4,256,24.791,1.74557,34.5891,32.1173,0
tests\corpus\anvil_bench.exe,1,6,1734,25.2869,3.49557,50.0277,44.2652,0
tests\corpus\anvil_bench.exe,1,4,7324,25.661,2.49557,36.3097,33.8755,0
tests\corpus\anvil_bench.exe,1,4,9324,25.7236,2.49557,32.5189,31.1859,0
tests\corpus\anvil_bench.exe,1,4,11180,25.7708,2.62057,34.5113,31.9871,0
tests\corpus\anvil_bench.exe,1,4,1092,25.1669,2.24557,32.858,30.8539,0
tests\corpus\anvil_bench.exe,1,5,6119,25.6143,2.49557,41.834,39.9483,0
tests\corpus\anvil_bench.exe,1,4,5146,25.5693,2.37057,37.1929,36.8191,0
tests\corpus\anvil_bench.exe,1,5,1663,25.2761,2.37057,39.5146,35.8863,0
tests\corpus\anvil_bench.exe,1,4,324,24.852,2.99557,33.1463,30.8746,0
tests\corpus\anvil_bench.exe,1,6,6478,25.6291,2.74557,49.7612,44.2859,0
tests\corpus\anvil_bench.exe,1,4,4538,25.5367,2.37057,35.1457,33.297,0
tests\corpus\anvil_bench.exe,1,5,1866,25.306,2.24557,43.2981,39.5246,0
tests\corpus\anvil_bench.exe,1,4,202,24.7298,1.87057,34.7771,32.0303,0
tests\corpus\anvil_bench.exe,1,5,1740,25.2878,2.37057,41.4603,39.1435,0
tests\corpus\anvil_bench.exe,1,5,6244,25.6195,2.62057,44.0681,41.56,0
tests\corpus\anvil_bench.exe,1,4,18,18.8646,2.22239,34.7771,32.0303,0
tests\corpus\anvil_bench.exe,1,4,2273,25.3572,2.24557,34.6113,31.9356,0
tests\corpus\anvil_bench.exe,1,5,4217,25.5176,2.49557,46.4093,43.7039,0
tests\corpus\anvil_bench.exe,1,4,4492,25.534,2.37057,32.4263,31.6949,0
tests\corpus\anvil_bench.exe,1,5,1542,25.2565,2.37057,42.2989,37.9097,0
tests\corpus\anvil_bench.exe,1,5,6745,25.6396,2.62057,42.347,38.2797,0
tests\corpus\anvil_bench.exe,1,4,2322,25.3627,3.37057,32.8541,30.0975,0
tests\corpus\anvil_bench.exe,1,4,1787,25.2947,2.24557,33.4445,30.7224,0
tests\corpus\anvil_bench.exe,1,4,1080,25.1641,2.24557,33.792,32.1562,0
tests\corpus\anvil_bench.exe,1,6,6109,25.6139,2.62057,50.7021,45.1627,0
tests\corpus\anvil_bench.exe,1,4,5136,25.5688,3.24557,33.574,31.0158,0
tests\corpus\anvil_bench.exe,1,5,7291,25.6598,2.62057,45.3691,43.5916,0
tests\corpus\anvil_bench.exe,1,5,1542,25.2565,2.37057,39.309,36.7972,0
tests\corpus\anvil_bench.exe,1,4,7209,25.6568,2.49557,33.6001,30.8185,0
tests\corpus\anvil_bench.exe,1,5,5680,25.5949,2.49557,42.3437,38.5949,0
tests\corpus\anvil_bench.exe,1,4,9244,25.7214,2.49557,34.4434,31.9022,0
tests\corpus\anvil_bench.exe,1,4,6214,25.6183,2.49557,34.5329,32.0808,0
tests\corpus\anvil_bench.exe,1,4,672,25.041,3.12057,33.9764,31.3297,0
tests\corpus\anvil_bench.exe,1,5,4460,25.5322,2.49557,42.9901,38.9664,0
tests\corpus\anvil_bench.exe,1,4,1505,25.2502,2.24557,35.324,32.968,0
tests\corpus\anvil_bench.exe,1,4,5324,25.5781,2.37057,34.0478,31.6073,0
tests\corpus\anvil_bench.exe,1,4,498,24.9633,1.99557,32.3994,30.4678,0
tests\corpus\anvil_bench.exe,1,4,923,25.1233,2.12057,34.3463,31.7951,0
tests\corpus\anvil_bench.exe,1,4,4390,25.5281,3.37057,36.2875,37.5851,0
tests\corpus\anvil_bench.exe,1,5,2238,25.3532,2.37057,43.4095,39.2172,0
tests\corpus\anvil_bench.exe,1,4,5174,25.5707,2.49557,34.0085,32.1635,0
tests\corpus\anvil_bench.exe,1,4,4909,25.5571,2.37057,33.9287,31.4282,0
tests\corpus\anvil_bench.exe,1,4,1566,25.2605,2.24557,32.5566,30.1068,0
tests\corpus\anvil_bench.exe,1,4,10798,25.7617,3.49557,33.0022,30.1262,0
tests\corpus\anvil_bench.exe,1,4,6862,25.644,2.49557,34.8252,32.2897,0
tests\corpus\anvil_bench.exe,1,5,6723,25.6387,2.62057,42.2224,38.179,0
tests\corpus\anvil_bench.exe,1,5,7504,25.6673,2.37057,44.7037,41.699,0
tests\corpus\anvil_bench.exe,1,5,263,24.798,2.12057,39.5146,35.8863,0
tests\corpus\anvil_bench.exe,1,4,1542,25.2565,3.24557,33.6961,31.4867,0
tests\corpus\anvil_bench.exe,1,5,990,25.1415,2.37057,42.8517,38.7369,0
tests\corpus\anvil_bench.exe,1,4,452,24.9382,1.99557,33.9141,32.7675,0
tests\corpus\anvil_bench.exe,1,4,10970,25.7659,2.37057,36.2392,36.0205,0
tests\corpus\anvil_bench.exe,1,4,11848,25.7858,2.74557,35.0952,32.9203,0
tests\corpus\anvil_bench.exe,1,4,8750,25.7071,2.62057,34.903,32.3699,0
tests\corpus\anvil_bench.exe,1,5,4878,25.5554,2.49557,47.336,45.7228,0
tests\corpus\anvil_bench.exe,1,5,6350,25.6239,2.49557,45.46,43.8783,0
tests\corpus\anvil_bench.exe,1,4,5792,25.6,2.24557,33.1054,30.6842,0
tests\corpus\anvil_bench.exe,1,4,2472,25.379,2.37057,32.3909,30.2425,0
tests\corpus\anvil_bench.exe,1,4,149,24.6512,1.87057,34.1257,31.7375,0
tests\corpus\anvil_bench.exe,1,4,4393,25.5282,2.37057,35.979,34.4869,0
tests\corpus\anvil_bench.exe,1,5,834,25.097,2.24557,44.0647,40.7107,0
tests\corpus\anvil_bench.exe,1,5,7737,25.6752,2.62057,42.4154,38.9553,0
tests\corpus\anvil_bench.exe,1,4,1490,25.2476,2.24557,33.8806,31.192,0
tests\corpus\anvil_bench.exe,1,4,7139,25.6543,2.49557,34.8882,32.101,0
tests\corpus\anvil_bench.exe,1,4,685,25.046,2.24557,33.7486,31.7959,0
tests\corpus\anvil_bench.exe,1,5,2514,25.3833,2.49557,43.8826,40.368,0
tests\corpus\anvil_bench.exe,1,4,5817,25.6011,2.37057,33.8196,32.4968,0
tests\corpus\anvil_bench.exe,1,5,1842,25.3026,2.24557,41.6705,38.4331,0
tests\corpus\anvil_bench.exe,1,5,2484,25.3802,2.49557,42.258,38.623,0
tests\corpus\anvil_bench.exe,1,5,11084,25.7685,2.62057,42.2471,40.167,0
tests\corpus\anvil_bench.exe,1,5,3931,25.4994,3.49557,39.919,36.2548,0
tests\corpus\anvil_bench.exe,1,5,2460,25.3777,2.49557,44.8132,41.0475,0
tests\corpus\anvil_bench.exe,1,5,7775,25.6765,2.62057,40.8795,36.9175,0
tests\corpus\anvil_bench.exe,1,5,2820,25.4132,2.49557,42.5156,38.7952,0
tests\corpus\anvil_bench.exe,1,4,11173,25.7706,2.74557,31.9148,29.5609,0
tests\corpus\anvil_bench.exe,1,4,10882,25.7638,2.37057,31.1315,30.5084,0
tests\corpus\anvil_bench.exe,1,4,870,25.108,2.12057,34.2268,31.96,0
tests\corpus\anvil_bench.exe,1,4,11122,25.7694,2.49557,31.4953,30.2272,0
tests\corpus\anvil_bench.exe,1,4,6023,25.6102,2.37057,33.8201,31.1833,0
tests\corpus\anvil_bench.exe,1,4,1787,25.2947,2.24557,32.2614,29.9491,0
tests\corpus\anvil_bench.exe,1,5,5610,25.5917,2.49557,44.6847,41.6296,0
tests\corpus\anvil_bench.exe,1,4,6585,25.6333,3.49557,36.3638,34.5549,0
tests\corpus\anvil_bench.exe,1,5,3843,25.4935,2.49557,43.4942,40.5421,0
tests\corpus\anvil_bench.exe,1,4,2610,25.3931,2.37057,33.9466,31.4201,0
tests\corpus\anvil_bench.exe,1,4,162,24.6728,1.87057,33.8386,31.3397,0
tests\corpus\anvil_bench.exe,1,5,10590,25.7567,2.87057,42.8412,39.1363,0
tests\corpus\anvil_bench.exe,1,5,4749,25.5485,2.49557,45.0909,43.6411,0
tests\corpus\anvil_bench.exe,1,4,4629,25.5418,3.49557,34.4434,31.9022,0
tests\corpus\anvil_bench.exe,1,4,3080,25.4361,2.37057,31.7015,29.7539,0
tests\corpus\anvil_bench.exe,1,4,2321,25.3626,2.37057,31.3673,29.2839,0
tests\corpus\anvil_bench.exe,1,4,934,25.1264,2.12057,32.1105,29.9191,0
tests\corpus\anvil_bench.exe,1,4,6501,25.63,2.49557,31.3273,29.0718,0
tests\corpus\anvil_bench.exe,1,5,211,24.741,1.99557,42.3785,38.5419,0
tests\corpus\anvil_bench.exe,1,5,522,24.9755,3.37057,41.8824,39.2037,0
tests\corpus\anvil_bench.exe,1,4,2484,25.3802,2.37057,34.4289,31.7369,0
tests\corpus\anvil_bench.exe,1,5,920,25.1225,2.24557,42.3285,38.4542,0
tests\corpus\anvil_bench.exe,1,4,10828,25.7625,2.49557,32.7385,31.6215,0
tests\corpus\anvil_bench.exe,1,4,1081,25.1643,2.24557,34.2587,31.5636,0
tests\corpus\anvil_bench.exe,1,5,11916,25.7873,2.74557,41.3229,36.9526,0
tests\corpus\anvil_bench.exe,1,4,3842,25.4934,2.37057,32.658,30.1961,0
tests\corpus\anvil_bench.exe,1,5,798,25.0856,2.24557,42.0896,38.0402,0
tests\corpus\anvil_bench.exe,1,5,2568,25.3889,2.49557,43.9368,40.2022,0
tests\corpus\anvil_bench.exe,1,4,700,25.0516,2.24557,33.285,30.9078,0
tests\corpus\anvil_bench.exe,1,4,90,19.2714,2.59739,36.7264,35.9414,0
tests\corpus\anvil_bench.exe,1,4,1261,25.2043,2.24557,34.5658,33.813,0
tests\corpus\anvil_bench.exe,1,4,487,24.9575,1.99557,35.324,32.968,0
tests\corpus\anvil_bench.exe,1,4,7399,25.6636,2.49557,34.4471,31.895,0
tests\corpus\anvil_bench.exe,1,4,2259,25.3556,2.24557,31.9526,29.3648,0
tests\corpus\anvil_bench.exe,1,4,11980,25.7887,2.62057,35.0087,33.6352,0
tests\corpus\anvil_bench.exe,1,4,7659,25.6726,2.49557,34.2494,32.0451,0
tests\corpus\anvil_bench.exe,1,5,7619,25.6712,2.62057,43.9269,40.1267,0
tests\corpus\anvil_bench.exe,1,5,1350,25.222,2.37057,41.6976,38.7375,0
tests\corpus\anvil_bench.exe,1,5,5001,25.5619,2.37057,44.6291,47.7007,0
tests\corpus\anvil_bench.exe,1,5,6498,25.6299,2.62057,41.6801,37.467,0
tests\corpus\anvil_bench.exe,1,5,2503,25.3822,2.49557,43.184,39.2652,0
tests\corpus\anvil_bench.exe,1,4,7559,25.6692,2.49557,33.003,30.8944,0
tests\corpus\anvil_bench.exe,1,4,1176,25.1862,2.24557,33.1054,30.6842,0
tests\corpus\anvil_bench.exe,1,5,6512,25.6304,2.49557,46.3264,44.6208,0
tests\corpus\anvil_bench.exe,1,5,3102,25.4379,2.49557,42.4511,39.1438,0
tests\corpus\anvil_bench.exe,1,4,5645,25.5933,2.49557,35.2151,32.791,0
tests\corpus\anvil_bench.exe,1,4,2201,25.3488,2.37057,33.7704,31.1561,0
tests\corpus\anvil_bench.exe,1,5,8186,25.6898,2.62057,41.6327,38.1574,0
tests\corpus\anvil_bench.exe,1,5,5842,25.6022,2.49557,42.6982,39.342,0
tests\corpus\anvil_bench.exe,1,4,5823,25.6014,2.37057,34.3048,31.7595,0
tests\corpus\anvil_bench.exe,1,4,11202,25.7713,2.62057,32.658,30.1961,0
tests\corpus\anvil_bench.exe,1,5,7685,25.6734,3.62057,43.2118,39.3673,0
tests\corpus\anvil_bench.exe,1,5,7776,25.6765,2.49557,41.6918,38.0284,0
tests\corpus\anvil_bench.exe,1,4,12292,25.7954,2.62057,33.3334,31.2156,0
tests\corpus\anvil_bench.exe,1,4,168,24.6822,1.87057,36.7264,35.9414,0
tests\corpus\anvil_bench.exe,1,4,1265,25.2051,2.24557,33.5836,30.6157,0
tests\corpus\anvil_bench.exe,1,5,8014,25.6843,3.74557,41.8347,38.2384,0
tests\corpus\anvil_bench.exe,1,4,3895,25.497,2.37057,35.6487,33.1479,0
tests\corpus\anvil_bench.exe,1,5,8336,25.6946,2.62057,40.2581,37.4085,0
tests\corpus\anvil_bench.exe,1,4,5285,25.5762,2.49557,36.3918,36.194,0
tests\corpus\anvil_bench.exe,1,5,8328,25.6943,2.74557,42.6175,38.5622,0
tests\corpus\anvil_bench.exe,1,4,10986,25.7662,2.37057,35.2545,32.7278,0
tests\corpus\anvil_bench.exe,1,4,162,24.6728,2.87057,34.3269,31.9797,0
tests\corpus\anvil_bench.exe,1,4,7582,25.6699,2.49557,34.6755,32.4639,0
tests\corpus\anvil_bench.exe,1,4,2141,25.3417,2.37057,33.003,30.8944,0
tests\corpus\anvil_bench.exe,1,4,6359,25.6243,2.37057,36.7146,35.1126,0
tests\corpus\anvil_bench.exe,1,4,4608,25.5406,2.24557,33.8607,31.2662,0
tests\corpus\anvil_bench.exe,1,4,485,24.9565,1.99557,33.8534,31.7811,0
tests\corpus\anvil_bench.exe,1,5,78,19.2347,1.33225,29.5702,38.7697,0
tests\corpus\anvil_bench.exe,1,5,60,19.1675,1.33225,30.6508,40.4659,0
tests\corpus\anvil_bench.exe,1,5,90,19.2714,2.33225,34.5211,43.1038,0
tests\corpus\anvil_bench.exe,1,5,30,18.9918,1.33225,35.8814,45.0658,0
tests\corpus\anvil_bench.exe,1,5,228,24.7611,1.37868,32.4336,40.8621,0
tests\corpus\anvil_bench.exe,1,4,120,19.3454,1.45725,36.6021,41.0148,0
tests\corpus\anvil_bench.exe,1,4,147,24.6477,2.50368,35.5079,38.314,0
tests\corpus\anvil_bench.exe,1,4,57,19.1544,1.45725,38.1327,42.2821,0
tests\corpus\anvil_bench.exe,1,4,126,19.358,1.45725,37.8354,41.1501,0
tests\corpus\anvil_bench.exe,1,4,30,18.9918,1.45725,36.2195,38.7072,0
tests\corpus\anvil_bench.exe,1,4,183,24.7042,2.50368,35.7273,39.0359,0
tests\corpus\anvil_bench.exe,1,5,399,24.9059,1.37868,46.8821,52.0741,0
tests\corpus\anvil_bench.exe,1,4,183,24.7042,1.50368,36.7189,40.7018,0
tests\corpus\anvil_bench.exe,1,4,600,25.0116,2.50368,37.1581,41.3621,0
tests\corpus\anvil_bench.exe,1,4,606,25.0142,1.50368,35.9055,39.5663,0
tests\corpus\anvil_bench.exe,1,4,96,19.288,2.45725,33.1858,40.7087,0
tests\corpus\anvil_bench.exe,1,4,468,24.9472,1.50368,36.7407,40.5192,0
tests\corpus\anvil_bench.exe,1,4,414,24.9155,1.50368,37.1581,41.1466,0
tests\corpus\anvil_bench.exe,1,4,942,25.1286,2.50368,36.7189,40.9309,0
tests\corpus\anvil_bench.exe,1,4,306,24.8372,1.50368,35.1194,41.7293,0
tests\corpus\anvil_bench.exe,1,4,204,24.7323,2.50368,37.7153,41.3162,0
tests\corpus\anvil_bench.exe,1,4,585,25.0051,1.50368,37.2821,41.9858,0
tests\corpus\anvil_bench.exe,1,4,192,24.7166,1.50368,35.6974,40.3446,0
tests\corpus\anvil_bench.exe,1,4,696,25.0501,2.50368,37.5384,41.3797,0
tests\corpus\anvil_bench.exe,1,4,60,19.1675,1.45725,35.6974,40.3446,0
tests\corpus\anvil_bench.exe,1,4,228,24.7611,1.50368,37.7678,42.3532,0
tests\corpus\anvil_bench.exe,1,4,357,24.8771,2.50368,35.3168,38.1304,0
tests\corpus\anvil_bench.exe,1,4,774,25.0776,1.50368,38.1327,42.4061,0
tests\corpus\anvil_bench.exe,1,4,651,25.0328,2.50368,36.1006,39.6055,0
tests\corpus\anvil_bench.exe,1,4,657,25.0351,2.50368,35.963,39.5912,0
tests\corpus\anvil_bench.exe,1,4,327,24.8544,1.50368,36.7189,40.8342,0
tests\corpus\anvil_bench.exe,1,4,444,24.9336,2.50368,36.0339,40.4251,0
tests\corpus\anvil_bench.exe,1,4,501,24.9649,1.50368,37.1581,41.4851,0
tests\corpus\anvil_bench.exe,1,5,111,19.3253,2.33225,47.2935,52.0391,0
tests\corpus\anvil_bench.exe,1,4,915,25.1211,1.50368,37.1803,41.8358,0
tests\corpus\anvil_bench.exe,1,5,1236,25.1991,3.37868,46.3261,51.438,0
tests\corpus\anvil_bench.exe,1,4,234,24.7678,1.50368,37.8652,42.6776,0
tests\corpus\anvil_bench.exe,1,4,678,25.0433,2.50368,36.9443,40.5757,0
tests\corpus\anvil_bench.exe,1,4,1053,25.1575,2.50368,37.1414,40.8932,0
tests\corpus\anvil_bench.exe,1,4,1341,25.2202,2.50368,36.0024,39.2519,0
tests\corpus\anvil_bench.exe,1,4,528,24.9785,1.50368,35.7201,39.8449,0
tests\corpus\anvil_bench.exe,1,4,132,24.62,1.50368,37.4893,43.1417,0
tests\corpus\anvil_bench.exe,1,4,282,24.816,2.50368,36.256,40.566,0
tests\corpus\anvil_bench.exe,1,4,906,25.1185,1.50368,38.2623,41.9674,0
tests\corpus\anvil_bench.exe,1,4,753,25.0705,2.50368,38.3214,42.8521,0
tests\corpus\anvil_bench.exe,1,4,1182,25.1875,2.50368,37.7544,41.2254,0
tests\corpus\anvil_bench.exe,1,4,1134,25.1767,2.50368,37.1941,39.5042,0
tests\corpus\anvil_bench.exe,1,5,810,25.0894,1.37868,46.5146,49.5072,0
tests\corpus\anvil_bench.exe,1,4,795,25.0846,2.50368,36.7932,40.4808,0
tests\corpus\anvil_bench.exe,1,4,162,24.6728,1.50368,36.6021,40.4372,0
tests\corpus\anvil_bench.exe,1,5,1416,25.2344,2.37868,47.5976,52.3376,0
